sgRNA	gene	3980STDY6467957.sample	ERS717283.plasmid
BTBD7_CCDS32146.1_ex8_14:93761219-93761242:-_5-4	BTBD7	437	295
MTUS1_CCDS43716.1_ex8_8:17541872-17541895:+_11-3	MTUS1	90	68
MS4A12_CCDS53638.1_ex0_11:60265000-60265023:+_5-4	MS4A12	134	122
SLC28A2_CCDS10121.1_ex7_15:45557839-45557862:+_5-5	SLC28A2	391	309
ADIRF_CCDS7381.1_ex1_10:88729998-88730021:-_5-2	ADIRF	1847	1364
HS3ST1_CCDS3408.1_ex0_4:11401163-11401186:+_5-1	HS3ST1	529	597
SLC27A6_CCDS4145.1_ex0_5:128302040-128302063:-_5-1	SLC27A6	191	106
LRP2_CCDS2232.1_ex61_2:170113623-170113646:+_5-4	LRP2	1160	809
LRRC3B_CCDS2644.1_ex0_3:26751250-26751273:+_5-1	LRRC3B	619	392
SLC39A6_CCDS42428.1_ex7_18:33704481-33704504:-_5-5	SLC39A6	14	5
ENOX2_CCDS14626.1_ex8_X:129804154-129804177:-_5-5	ENOX2	737	717
FBXO8_CCDS3820.1_ex4_4:175184094-175184117:-_5-5	FBXO8	317	148
YY2_CCDS14202.1_ex0_X:21874886-21874909:-_5-4	YY2	1458	688
IFT74_CCDS43793.1_ex1_9:26978113-26978136:+_5-2	IFT74	471	462
ZNF148_CCDS3031.1_ex5_3:125032318-125032341:-_5-5	ZNF148	363	617
PI4K2B_CCDS3433.1_ex0_4:25236041-25236064:-_5-2	PI4K2B	778	422
ARR3_CCDS14399.1_ex7_X:69497339-69497362:+_5-5	ARR3	645	576
C17orf85_CCDS45578.1_ex10_17:3743397-3743420:+_5-5	C17orf85	670	678
CST11_CCDS13154.1_ex1_20:23433237-23433260:+_5-2	CST11	190	194
DEFB123_CCDS13180.1_ex1_20:30037839-30037862:+_3-1	DEFB123	233	68
FBXO47_CCDS32639.1_ex4_17:37101371-37101394:-_5-2	FBXO47	160	76
SULF2_CCDS13408.1_ex15_20:46313179-46313202:-_5-2	SULF2	772	533
ITIH4_CCDS2865.1_ex17_3:52858934-52858957:-_5-2	ITIH4	1493	879
C17orf78_CCDS45655.1_ex2_17:35736095-35736118:+_5-1	C17orf78	63	50
VEGFC_CCDS43285.1_ex4_4:177649105-177649128:-_5-3	VEGFC	110	53
PWP2_CCDS33579.1_ex2_21:45533654-45533677:-_5-1	PWP2	506	672
DCUN1D2_CCDS32013.1_ex3_13:114128448-114128471:+_5-1	DCUN1D2	920	472
LDLRAD4_CCDS32794.1_ex3_18:13645213-13645236:-_5-3	LDLRAD4	762	621
CHN1_CCDS46454.1_ex4_2:175677093-175677116:+_5-2	CHN1	626	481
REN_CCDS30981.1_ex6_1:204129724-204129747:-_5-2	REN	479	574
MAT1A_CCDS7365.1_ex5_10:82040465-82040488:+_5-4	MAT1A	579	251
THEM4_CCDS1006.1_ex4_1:151867595-151867618:+_5-4	THEM4	648	460
HEG1_CCDS46898.1_ex12_3:124738101-124738124:+_5-3	HEG1	1112	759
KRT23_CCDS11380.1_ex5_17:39086313-39086336:-_5-5	KRT23	79	44
CACNA1S_CCDS1407.1_ex26_1:201038689-201038712:-_5-1	CACNA1S	1021	565
TPSAB1_CCDS10431.1_ex1_16:1291299-1291322:+_4-2	TPSAB1	276	86
ADM_CCDS7801.1_ex2_11:10327892-10327915:-_5-5	ADM	892	524
RPL26L1_CCDS4382.1_ex0_5:172386962-172386985:+_5-1	RPL26L1	653	661
ITGA6_CCDS2249.1_ex3_2:173333878-173333901:+_5-3	ITGA6	378	197
FAM71D_CCDS9778.1_ex1_14:67669901-67669924:-_5-2	FAM71D	486	303
LPCAT3_CCDS8572.1_ex7_12:7090765-7090788:-_5-2	LPCAT3	448	568
CHKB_CCDS14099.1_ex9_22:51020714-51020737:+_5-3	CHKB	894	458
PEX6_CCDS4877.1_ex13_6:42937643-42937666:+_5-2	PEX6	729	564
FIG4_CCDS5078.1_ex2_6:110037729-110037752:-_5-1	FIG4	579	444
EFCAB13_CCDS11512.1_ex8_17:45452273-45452296:+_5-4	EFCAB13	341	254
IRAK1BP1_CCDS34488.1_ex0_6:79577427-79577450:+_5-1	IRAK1BP1	1468	960
PCDHA3_CCDS54915.1_ex0_5:140181497-140181520:-_5-2	PCDHA3	682	676
POLR2D_CCDS2151.1_ex2_2:128610628-128610651:-_5-5	POLR2D	191	183
ATP6V0E2_CCDS47742.1_ex0_7:149571152-149571175:-_5-1	ATP6V0E2	884	466
NANOS1_CCDS7607.1_ex0_10:120789612-120789635:+_5-3	NANOS1	772	410
FKBP15_CCDS48007.1_ex22_9:115964890-115964913:+_5-3	FKBP15	1751	922
ECI1_CCDS10464.1_ex4_16:2296858-2296881:-_5-4	ECI1	441	401
C19orf10_CCDS12133.1_ex4_19:4668616-4668639:-_5-2	C19orf10	314	217
C17orf53_CCDS11477.1_ex2_17:42225864-42225887:-_5-2	C17orf53	517	389
MICU3_CCDS5999.1_ex0_8:16885027-16885050:+_5-1	MICU3	1105	565
ZNF3_CCDS43618.1_ex1_7:99672756-99672779:-_6-2	ZNF3	346	420
GHRL_CCDS33700.1_ex2_3:10331440-10331463:-_10-5	GHRL	913	475
POLD3_CCDS8233.1_ex4_11:74323976-74323999:+_5-3	POLD3	48	232
RABGGTB_CCDS669.1_ex6_1:76257943-76257966:+_5-5	RABGGTB	8	176
OCM_CCDS43548.1_ex1_7:5922223-5922246:-_5-4	OCM	733	820
PLK2_CCDS3974.1_ex13_5:57755651-57755674:+_5-5	PLK2	1591	1162
SSUH2_CCDS2568.1_ex7_3:8673765-8673788:-_5-4	SSUH2	585	268
ADIPOQ_CCDS3284.1_ex1_3:186571968-186571991:+_5-2	ADIPOQ	44	35
SLC4A5_CCDS1936.1_ex16_2:74480218-74480241:-_5-2	SLC4A5	529	559
NEFM_CCDS47831.1_ex1_8:24774652-24774675:-_5-2	NEFM	97	52
SCAMP2_CCDS10271.1_ex6_15:75146416-75146439:+_5-5	SCAMP2	337	326
ZKSCAN4_CCDS4647.1_ex3_6:28217601-28217624:-_5-3	ZKSCAN4	595	601
ZNF791_CCDS12273.1_ex3_19:12739363-12739386:-_5-5	ZNF791	421	501
UROD_CCDS518.1_ex3_1:45479004-45479027:+_5-2	UROD	617	634
ARMC8_CCDS3098.1_ex4_3:137942514-137942537:-_5-4	ARMC8	1300	781
SLC9A6_CCDS14654.1_ex1_X:135076957-135076980:-_5-2	SLC9A6	640	436
DTNBP1_CCDS4534.1_ex4_6:15615579-15615602:-_5-1	DTNBP1	1298	744
VLDLR_CCDS34979.1_ex4_9:2643330-2643353:-_5-1	VLDLR	1435	693
FAM69C_CCDS42445.2_ex2_18:72114409-72114432:-_5-4	FAM69C	504	213
CLDN1_CCDS3295.1_ex3_3:190039885-190039908:-_5-5	CLDN1	321	272
GATA2_CCDS3049.1_ex3_3:128205188-128205211:+_5-5	GATA2	921	476
VASP_CCDS33051.1_ex1_19:46021038-46021061:-_5-2	VASP	559	600
SPPL2C_CCDS32673.1_ex0_17:43922813-43922836:-_5-2	SPPL2C	316	301
GRM4_CCDS4787.1_ex4_6:34008340-34008363:+_5-1	GRM4	334	325
RGL2_CCDS4774.1_ex12_6:33263930-33263953:-_5-2	RGL2	874	769
GNRH2_CCDS13040.1_ex1_20:3025373-3025396:-_5-4	GNRH2	712	580
PTH1R_CCDS2747.1_ex4_3:46939564-46939587:-_5-4	PTH1R	1132	912
ST6GALNAC5_CCDS673.1_ex2_1:77510042-77510065:-_5-4	ST6GALNAC5	1295	731
KEAP1_CCDS12239.1_ex3_19:10602677-10602700:+_5-1	KEAP1	687	784
CALM3_CCDS33061.1_ex2_19:47111496-47111519:+_5-1	CALM3	566	348
SLC12A7_CCDS34129.1_ex15_5:1081736-1081759:-_5-2	SLC12A7	1335	755
ARHGEF17_CCDS8221.1_ex0_11:73020135-73020158:+_5-3	ARHGEF17	794	732
FERMT1_CCDS13098.1_ex9_20:6088245-6088268:-_5-2	FERMT1	514	569
PSMD14_CCDS46437.1_ex4_2:162227806-162227829:+_5-3	PSMD14	0	55
TAS2R16_CCDS5785.1_ex0_7:122635591-122635614:-_5-5	TAS2R16	1061	661
PRSS55_CCDS56523.1_ex2_8:10389007-10389030:-_5-5	PRSS55	1017	907
LRP5L_CCDS33626.1_ex1_22:25750685-25750708:+_5-1	LRP5L	558	493
HDDC2_CCDS43503.1_ex4_6:125621678-125621701:+_5-5	HDDC2	9	36
GPR61_CCDS801.1_ex0_1:110086208-110086231:-_5-5	GPR61	108	400
GHSR_CCDS3218.1_ex1_3:172166035-172166058:+_5-5	GHSR	1508	799
GCDH_CCDS12286.1_ex4_19:13004399-13004422:-_5-4	GCDH	383	568
ZNF691_CCDS476.1_ex0_1:43317045-43317068:+_5-4	ZNF691	848	538
RFC2_CCDS5567.1_ex8_7:73666757-73666780:-_5-4	RFC2	144	444
FGFR3_CCDS3353.1_ex1_4:1801054-1801077:-_5-1	FGFR3	816	448
PPAPDC2_CCDS34981.1_ex0_9:4662780-4662803:+_5-4	PPAPDC2	813	528
DKK1_CCDS7246.1_ex1_10:54074728-54074751:+_5-4	DKK1	996	636
LURAP1_CCDS30703.1_ex1_1:46685383-46685406:-_5-1	LURAP1	825	490
KIAA0141_CCDS4268.1_ex3_5:141307788-141307811:+_5-4	KIAA0141	659	621
IRX6_CCDS32449.1_ex1_16:55360398-55360421:-_5-2	IRX6	1314	650
HMBOX1_CCDS6071.1_ex1_8:28827948-28827971:+_5-4	HMBOX1	588	490
SCGB1C1_CCDS41581.1_ex1_11:193748-193771:+_5-1	SCGB1C1	240	291
ARL5B_CCDS7131.1_ex2_10:18957474-18957497:+_5-2	ARL5B	372	202
SLC1A1_CCDS6452.1_ex6_9:4572224-4572247:+_5-4	SLC1A1	115	78
RNF141_CCDS7803.1_ex3_11:10552200-10552223:-_5-3	RNF141	525	312
TMEM53_CCDS511.1_ex1_1:45125899-45125922:-_5-5	TMEM53	437	598
ELMO2_CCDS13398.1_ex10_20:45004389-45004412:-_5-1	ELMO2	209	194
LGALS12_CCDS44633.1_ex3_11:63277281-63277304:-_5-3	LGALS12	375	391
GORASP2_CCDS33325.1_ex3_2:171806778-171806801:+_5-1	GORASP2	442	214
MYF6_CCDS9019.1_ex0_12:81101633-81101656:+_5-1	MYF6	491	438
STIM2_CCDS3440.2_ex5_4:27003994-27004017:+_5-4	STIM2	91	109
PPP1R8_CCDS311.1_ex3_1:28167597-28167620:+_15-4	PPP1R8	307	518
TCEAL3_CCDS14511.1_ex0_X:102864271-102864294:-_5-5	TCEAL3	207	199
SLC25A51_CCDS6614.1_ex0_9:37888330-37888353:+_4-3	SLC25A51	380	428
FGFR4_CCDS4410.1_ex4_5:176518702-176518725:+_5-2	FGFR4	1068	734
CD151_CCDS7719.1_ex1_11:836235-836258:+_5-1	CD151	870	796
UBE2Q1_CCDS1069.1_ex11_1:154528424-154528447:+_5-3	UBE2Q1	538	363
KLF17_CCDS508.1_ex1_1:44595327-44595350:+_5-4	KLF17	868	566
BNIP2_CCDS10174.2_ex7_15:59972424-59972447:+_5-1	BNIP2	884	588
C9orf135_CCDS35041.1_ex0_9:72435927-72435950:-_5-3	C9orf135	684	345
RAB11FIP2_CCDS7602.1_ex4_10:119805546-119805569:-_5-5	RAB11FIP2	135	60
SEPT14_CCDS5519.2_ex6_7:55912401-55912424:-_5-4	SEPT14	382	256
GJA1_CCDS5123.1_ex0_6:121768508-121768531:-_5-5	GJA1	199	268
SERP2_CCDS31965.1_ex0_13:44948228-44948251:+_4-1	SERP2	437	278
CCT3_CCDS1140.2_ex8_1:156294799-156294822:-_5-4	CCT3	14	595
MOB1B_CCDS34002.1_ex1_4:71824722-71824745:+_5-2	MOB1B	123	67
CD84_CCDS1206.1_ex3_1:160523248-160523271:+_7-1	CD84	0	5
ACAD9_CCDS3053.1_ex0_3:128598636-128598659:-_5-1	ACAD9	282	267
GSE1_CCDS10952.1_ex6_16:85690007-85690030:+_5-4	GSE1	1061	457
ACYP2_CCDS1850.1_ex2_2:54365839-54365862:-_5-4	ACYP2	1569	1021
C1orf21_CCDS1362.1_ex2_1:184559882-184559905:-_5-4	C1orf21	95	151
CYP2R1_CCDS7818.1_ex4_11:14913602-14913625:+_5-5	CYP2R1	1036	699
GATAD2A_CCDS12402.2_ex1_19:19603179-19603202:-_5-1	GATAD2A	2300	1535
KRT26_CCDS11374.1_ex7_17:38928179-38928202:-_5-5	KRT26	306	271
KIF5B_CCDS7171.1_ex14_10:32323616-32323639:-_5-2	KIF5B	555	284
CENPV_CCDS32575.1_ex4_17:16256448-16256471:+_5-3	CENPV	475	550
MAD2L1BP_CCDS47431.1_ex2_6:43604338-43604361:-_5-3	MAD2L1BP	83	112
DSC3_CCDS32810.1_ex7_18:28598155-28598178:-_5-1	DSC3	0	7
C3orf18_CCDS2829.1_ex2_3:50599163-50599186:-_5-2	C3orf18	444	305
FAM163B_CCDS35171.1_ex0_9:136444483-136444506:+_5-4	FAM163B	552	337
ENPP7_CCDS11763.1_ex0_17:77705007-77705030:+_5-1	ENPP7	1466	834
ASCC1_CCDS31219.1_ex5_10:73956714-73956737:+_5-3	ASCC1	650	453
KRTAP29-1_CCDS62183.1_ex0_17:39458590-39458613:+_5-1	KRTAP29-1	607	336
TMEM98_CCDS11274.1_ex1_17:31260306-31260329:+_5-3	TMEM98	284	319
CNKSR1_CCDS276.1_ex13_1:26511523-26511546:-_5-4	CNKSR1	697	620
CHEK2_CCDS13843.1_ex7_22:29099531-29099554:+_5-3	CHEK2	121	105
CRELD2_CCDS14082.1_ex2_22:50313434-50313457:+_5-2	CRELD2	830	508
CD274_CCDS59118.1_ex1_9:5463095-5463118:-_6-6	CD274	616	366
REEP5_CCDS4109.2_ex3_5:112256878-112256901:+_5-4	REEP5	534	415
SYT7_CCDS31577.1_ex5_11:61300501-61300524:+_5-3	SYT7	860	500
IFI35_CCDS11450.1_ex5_17:41165794-41165817:+_5-4	IFI35	397	345
TRIM16L_CCDS32588.1_ex1_17:18634486-18634509:+_5-3	TRIM16L	474	706
CTNNBIP1_CCDS106.1_ex1_1:9931316-9931339:-_4-3	CTNNBIP1	646	497
DLX6_CCDS47647.2_ex0_7:96635451-96635474:-_5-1	DLX6	1355	758
LIME1_CCDS13536.1_ex3_20:62369695-62369718:+_5-3	LIME1	921	514
SMARCD1_CCDS8797.2_ex0_12:50479304-50479327:-_5-2	SMARCD1	556	441
LIX1_CCDS4088.1_ex4_5:96460192-96460215:-_5-5	LIX1	629	827
ZBTB5_CCDS6610.1_ex0_9:37442337-37442360:-_5-5	ZBTB5	570	390
SLC25A45_CCDS41670.1_ex1_11:65144508-65144531:-_5-3	SLC25A45	253	229
EPC2_CCDS46422.1_ex3_2:149511654-149511677:-_5-3	EPC2	139	103
PARD6B_CCDS33485.1_ex1_20:49354487-49354510:-_5-1	PARD6B	517	316
RPL36_CCDS12147.1_ex1_19:5691336-5691359:+_5-2	RPL36	181	598
VPS13A_CCDS47983.1_ex3_9:79820272-79820295:-_5-1	VPS13A	345	332
AGRN_CCDS30551.1_ex13_1:980872-980895:+_5-5	AGRN	965	544
IGBP1_CCDS14396.1_ex0_X:69353894-69353917:-_5-1	IGBP1	17	327
PRDM13_CCDS43487.1_ex2_6:100057076-100057099:+_5-2	PRDM13	756	567
GPR45_CCDS2066.1_ex0_2:105858501-105858524:-_5-1	GPR45	284	312
ARHGAP27_CCDS11498.1_ex7_17:43475364-43475387:+_10-1	ARHGAP27	1134	939
RAI1_CCDS11188.1_ex0_17:17696473-17696496:-_5-2	RAI1	1104	950
TMEM251_CCDS41980.1_ex0_14:93652622-93652645:+_7-1	TMEM251	531	412
SOS1_CCDS1802.1_ex11_2:39241073-39241096:-_5-1	SOS1	127	52
TTC38_CCDS43030.1_ex2_22:46668243-46668266:+_5-1	TTC38	1221	595
KCTD8_CCDS3467.1_ex1_4:44450176-44450199:-_5-3	KCTD8	907	768
GJB4_CCDS383.1_ex0_1:35227194-35227217:-_5-3	GJB4	494	459
SGCD_CCDS47325.1_ex1_5:155771611-155771634:-_5-1	SGCD	50	48
NAT2_CCDS6008.1_ex0_8:18257798-18257821:-_5-4	NAT2	181	226
PPOX_CCDS1221.1_ex1_1:161136958-161136981:+_5-2	PPOX	965	739
EPPIN_CCDS13359.1_ex2_20:44174316-44174339:+_5-4	EPPIN	541	350
TMEM67_CCDS47893.1_ex8_8:94793939-94793962:+_5-5	TMEM67	196	208
CCDC142_CCDS1945.1_ex8_2:74709603-74709626:+_5-5	CCDC142	344	538
RPTN_CCDS41397.1_ex0_1:152128906-152128929:-_5-1	RPTN	478	410
GPX5_CCDS4652.1_ex1_6:28497331-28497354:-_7-5	GPX5	620	440
TM2D3_CCDS10392.1_ex3_15:102190305-102190328:-_5-4	TM2D3	858	565
COPRS_CCDS11268.1_ex1_17:30179933-30179956:-_5-2	COPRS	160	178
ATXN1_CCDS34342.1_ex1_6:16328416-16328439:-_5-5	ATXN1	958	589
SLC12A9_CCDS5707.1_ex5_7:100456700-100456723:-_5-5	SLC12A9	615	519
RARA_CCDS11366.1_ex3_17:38508305-38508328:+_5-4	RARA	384	186
CLCN6_CCDS138.1_ex11_1:11888561-11888584:+_5-3	CLCN6	555	623
MAP3K13_CCDS3270.1_ex7_3:185183545-185183568:+_5-4	MAP3K13	144	75
SIRT3_CCDS53590.1_ex4_11:232993-233016:-_5-3	SIRT3	585	371
PROM1_CCDS47029.1_ex20_4:16025941-16025964:-_5-3	PROM1	767	471
ANKRD18A_CCDS55311.1_ex15_9:38620101-38620124:+_5-4	ANKRD18A	589	1248
PREX1_CCDS13410.1_ex38_20:47364386-47364409:-_5-5	PREX1	1073	756
SFI1_CCDS43004.1_ex4_22:31946275-31946298:+_5-2	SFI1	603	437
RGS4_CCDS44270.1_ex1_1:163039171-163039194:+_12-2	RGS4	84	36
CCDC8_CCDS12685.1_ex0_19:46915342-46915365:-_5-3	CCDC8	645	453
SUMO4_CCDS34549.1_ex0_6:149721710-149721733:+_5-5	SUMO4	151	270
ZYX_CCDS5883.1_ex3_7:143079901-143079924:+_5-4	ZYX	844	580
ARL13A_CCDS55463.1_ex2_X:100240791-100240814:-_5-3	ARL13A	277	244
NTPCR_CCDS1597.1_ex1_1:233091422-233091445:+_5-2	NTPCR	1654	810
HSPB9_CCDS11418.1_ex0_17:40275020-40275043:+_5-3	HSPB9	331	347
KLHL10_CCDS42340.1_ex0_17:39994301-39994324:+_5-1	KLHL10	311	229
OPTC_CCDS1439.1_ex0_1:203465342-203465365:+_5-1	OPTC	797	424
IRS2_CCDS9510.1_ex1_13:110436716-110436739:-_5-2	IRS2	1219	682
RAB5C_CCDS11419.1_ex4_17:40282389-40282412:-_5-5	RAB5C	791	597
FOXI2_CCDS7655.2_ex1_10:129536834-129536857:+_5-5	FOXI2	329	57
KCNA4_CCDS41629.1_ex0_11:30033486-30033509:+_5-3	KCNA4	1275	607
KLHL6_CCDS3245.2_ex6_3:183273283-183273306:-_5-4	KLHL6	639	307
HSF4_CCDS42175.1_ex2_16:67199679-67199702:-_5-4	HSF4	1104	499
TRAF2_CCDS7013.1_ex3_9:139802583-139802606:-_5-4	TRAF2	384	341
ESRP1_CCDS47895.1_ex1_8:95654212-95654235:+_5-2	ESRP1	462	394
FSCB_CCDS9679.1_ex0_14:44975767-44975790:+_5-5	FSCB	1581	966
CRP_CCDS30911.1_ex0_1:159683840-159683863:+_5-5	CRP	536	238
ODF3L1_CCDS10285.1_ex1_15:76017478-76017501:-_5-2	ODF3L1	646	873
GHRL_CCDS33700.1_ex2_3:10331515-10331538:+_10-8	GHRL	1498	843
CLCN5_CCDS48115.1_ex2_X:49834532-49834555:+_10-5	CLCN5	260	223
IL2_CCDS3726.1_ex2_4:123377313-123377336:+_5-2	IL2	399	249
KIAA1715_CCDS33332.1_ex4_2:176812251-176812274:+_5-4	KIAA1715	892	390
DNASE2B_CCDS44167.1_ex4_1:84878207-84878230:+_8-5	DNASE2B	210	189
WDR6_CCDS2782.2_ex1_3:49049656-49049679:+_5-3	WDR6	478	245
CUEDC1_CCDS11599.1_ex4_17:55948711-55948734:+_5-1	CUEDC1	89	136
ITGA3_CCDS11557.1_ex5_17:48148739-48148762:-_5-4	ITGA3	1361	1028
GNB2L1_CCDS34324.1_ex7_5:180670677-180670700:+_5-5	GNB2L1	31	398
TBC1D17_CCDS12785.1_ex7_19:50386127-50386150:+_5-5	TBC1D17	489	487
ZNF615_CCDS12846.1_ex0_19:52498047-52498070:+_5-5	ZNF615	515	444
PPM1M_CCDS46840.1_ex2_3:52282443-52282466:+_5-2	PPM1M	242	237
MED14_CCDS14254.1_ex23_X:40570480-40570503:-_5-4	MED14	173	209
CNOT11_CCDS2050.1_ex0_2:101869824-101869847:+_5-2	CNOT11	1139	982
SRD5A3_CCDS3498.1_ex0_4:56212640-56212663:-_5-2	SRD5A3	682	522
HERC5_CCDS3630.1_ex1_4:89380523-89380546:+_5-2	HERC5	982	461
FBXO22_CCDS10287.1_ex3_15:76206515-76206538:+_5-4	FBXO22	453	420
FZR1_CCDS12109.1_ex2_19:3526153-3526176:+_5-2	FZR1	342	503
ZNF136_CCDS32916.1_ex3_19:12298069-12298092:-_5-4	ZNF136	117	57
GOLPH3L_CCDS966.1_ex2_1:150636106-150636129:-_5-2	GOLPH3L	312	148
RASEF_CCDS6662.1_ex16_9:85677593-85677616:+_5-4	RASEF	491	265
POTEM_CCDS45076.1_ex9_14:20019842-20019865:+_2-2	POTEM	468	720
NAGA_CCDS14030.1_ex5_22:42463212-42463235:-_5-2	NAGA	368	308
SCARB1_CCDS45008.1_ex8_12:125298861-125298884:+_5-2	SCARB1	679	494
DCHS1_CCDS7771.1_ex10_11:6651001-6651024:-_5-1	DCHS1	613	436
IPO4_CCDS9616.1_ex28_14:24657768-24657791:-_5-5	IPO4	1036	769
C7orf57_CCDS47583.1_ex4_7:48089466-48089489:+_5-2	C7orf57	387	447
CYP24A1_CCDS33491.1_ex9_20:52789467-52789490:+_5-2	CYP24A1	1055	646
RIMS2_CCDS43761.1_ex1_8:104898169-104898192:+_10-3	RIMS2	440	318
CENPI_CCDS14479.1_ex5_X:100375731-100375754:-_5-2	CENPI	734	304
SLC25A25_CCDS35151.1_ex2_9:130863618-130863641:-_5-2	SLC25A25	770	821
SLPI_CCDS13347.1_ex2_20:43882314-43882337:+_5-5	SLPI	200	181
CETN2_CCDS14716.1_ex2_X:151997784-151997807:+_5-3	CETN2	383	369
SRL_CCDS42113.1_ex2_16:4247859-4247882:+_5-4	SRL	1899	936
KISS1R_CCDS12049.1_ex2_19:919536-919559:-_5-5	KISS1R	609	377
KBTBD3_CCDS8334.1_ex0_11:105924921-105924944:-_5-4	KBTBD3	0	1
SULT2A1_CCDS12707.1_ex4_19:48386946-48386969:-_5-2	SULT2A1	524	537
BAG6_CCDS4709.1_ex17_6:31614268-31614291:+_5-3	BAG6	1411	844
LTK_CCDS10077.1_ex15_15:41804008-41804031:+_5-1	LTK	131	257
SIGLEC6_CCDS12834.3_ex6_19:52034639-52034662:-_5-5	SIGLEC6	253	218
KCNS2_CCDS6279.1_ex0_8:99440353-99440376:-_5-1	KCNS2	350	289
IFNAR1_CCDS13624.1_ex7_21:34721783-34721806:-_5-5	IFNAR1	721	368
RPF1_CCDS695.1_ex2_1:84948609-84948632:-_5-4	RPF1	157	440
PHYHIPL_CCDS44405.1_ex4_10:61004927-61004950:+_5-4	PHYHIPL	774	552
ALX1_CCDS9028.1_ex1_12:85677426-85677449:+_5-5	ALX1	511	297
IL31_CCDS31919.1_ex1_12:122658450-122658473:+_5-5	IL31	378	246
FOXQ1_CCDS4471.1_ex0_6:1313487-1313510:-_5-5	FOXQ1	491	499
ATP5A1_CCDS11927.1_ex7_18:43669672-43669695:+_5-3	ATP5A1	239	192
SMU1_CCDS6534.1_ex6_9:33060535-33060558:-_5-1	SMU1	163	315
LACE1_CCDS5067.1_ex2_6:108668195-108668218:+_5-2	LACE1	414	158
C9orf135_CCDS35041.1_ex1_9:72459502-72459525:+_5-4	C9orf135	438	434
BNIP3L_CCDS6050.1_ex2_8:26252743-26252766:+_5-5	BNIP3L	467	241
FBXL22_CCDS10187.2_ex0_15:63889896-63889919:-_5-2	FBXL22	1067	816
MOGAT2_CCDS8240.1_ex2_11:75438504-75438527:-_5-4	MOGAT2	507	428
STIM1_CCDS60706.1_ex3_11:4076852-4076875:-_5-4	STIM1	891	455
MLLT4_CCDS47517.1_ex17_6:168316016-168316039:+_5-5	MLLT4	1449	793
EDC4_CCDS10849.1_ex14_16:67913554-67913577:-_5-5	EDC4	1234	899
EIF3L_CCDS13960.1_ex8_22:38270461-38270484:-_5-5	EIF3L	412	488
ABCC9_CCDS8693.1_ex30_12:22063203-22063226:+_5-2	ABCC9	280	166
LRP10_CCDS9578.1_ex4_14:23345160-23345183:+_5-5	LRP10	1008	444
UBD_CCDS4662.1_ex0_6:29524021-29524044:+_5-5	UBD	161	260
MFSD11_CCDS11750.1_ex2_17:74737097-74737120:-_5-2	MFSD11	361	205
TRPC5_CCDS14561.1_ex9_X:111195323-111195346:-_5-5	TRPC5	490	234
DFNA5_CCDS47563.1_ex5_7:24756894-24756917:+_5-4	DFNA5	442	220
HHATL_CCDS2704.1_ex8_3:42740522-42740545:-_5-2	HHATL	665	405
ZNF486_CCDS46029.1_ex3_19:20308059-20308082:-_4-4	ZNF486	12	5
ZBED3_CCDS4036.1_ex0_5:76373474-76373497:+_5-3	ZBED3	1246	813
A2M_CCDS44827.1_ex24_12:9254225-9254248:+_5-4	A2M	1151	448
SSR4_CCDS14731.1_ex2_X:153062971-153062994:+_5-4	SSR4	956	488
ZDHHC8_CCDS13776.1_ex3_22:20127365-20127388:+_5-3	ZDHHC8	619	584
GLRA1_CCDS4320.1_ex5_5:151239422-151239445:-_5-3	GLRA1	106	36
SPTY2D1_CCDS31441.1_ex3_11:18637405-18637428:+_5-3	SPTY2D1	546	487
WSB2_CCDS61251.1_ex3_12:118474171-118474194:+_8-4	WSB2	445	268
HMGB4_CCDS30668.1_ex0_1:34329976-34329999:-_5-2	HMGB4	637	623
NRXN3_CCDS45145.1_ex1_14:79933571-79933594:+_6-2	NRXN3	178	159
PRUNE_CCDS977.1_ex2_1:150991118-150991141:-_5-3	PRUNE	152	166
PARP11_CCDS66281.1_ex1_12:3923219-3923242:-_5-2	PARP11	0	8
RHOH_CCDS3458.1_ex0_4:40245354-40245377:+_5-4	RHOH	457	360
WHSC1_CCDS3356.1_ex1_4:1906074-1906097:-_5-5	WHSC1	416	289
FAM170A_CCDS43353.1_ex2_5:118969702-118969725:-_5-1	FAM170A	758	466
ID4_CCDS4544.1_ex0_6:19838190-19838213:+_5-4	ID4	1164	757
VSIG2_CCDS8452.1_ex4_11:124620792-124620815:+_5-4	VSIG2	406	268
PLEKHG4B_CCDS34124.1_ex9_5:162033-162056:-_5-5	PLEKHG4B	643	432
GPR183_CCDS9492.1_ex0_13:99947876-99947899:-_5-2	GPR183	632	400
MS4A7_CCDS7985.1_ex3_11:60157000-60157023:-_5-5	MS4A7	0	4
RFXAP_CCDS9359.1_ex0_13:37393830-37393853:+_5-5	RFXAP	113	118
ELANE_CCDS12045.1_ex2_19:853291-853314:+_5-3	ELANE	1357	1206
HABP2_CCDS53579.1_ex4_10:115337832-115337855:-_5-2	HABP2	1146	585
SSX2_CCDS14344.1_ex3_X:52733553-52733576:-_5-1	SSX2	412	698
FAM26F_CCDS34519.1_ex1_6:116784546-116784569:+_9-6	FAM26F	171	113
MCFD2_CCDS33192.1_ex1_2:47134935-47134958:+_10-3	MCFD2	604	343
PNLDC1_CCDS5271.2_ex4_6:160225098-160225121:+_5-2	PNLDC1	0	4
C9orf172_CCDS48059.1_ex0_9:139739610-139739633:-_5-3	C9orf172	584	725
